"node_id","DAUID","int_d","dwl_d","poi","ale_index","ale_class","lon","lat"
3814,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.7055974874944,47.4632502951532
3815,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.7051021812252,47.4628775060164
3816,"10010492",22.700001,"422.29999",3,"-1.3470238","2",-52.7545351994556,47.5076879897478
3817,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8217885748674,47.5395729031862
3818,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8205228041751,47.536020703355
3819,"10010250",163,"793.29999",309,"4.1808329","2",-52.7374172862522,47.5712335940679
3820,"10010616",31.1,"616",34,"-0.76920712","2",-52.8363886884411,47.5398438971785
3821,"10010616",31.1,"616",34,"-0.76920712","2",-52.8360913901036,47.5400826065503
3822,"10010285",47.400002,"724.09998",136,"0.5032602","2",-52.6973213051261,47.5816961069456
3823,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7176499093715,47.6071282927042
3824,"10010489",38.400002,"821.40002",29,"-0.51564145","2",-52.7422460833261,47.5348163999425
3825,"10010339",56.400002,"775.5",33,"-0.18781057","2",-52.7221290895271,47.5936087923222
3826,"10010340",53.5,"872.20001",69,"0.14947364","2",-52.7204071044191,47.5946424987297
3827,"10010768",0,"18.700001",0,"-2.1098957","1",-52.8446743942561,47.628595707281
3828,"10010340",53.5,"872.20001",69,"0.14947364","2",-52.7167337905016,47.5933658093861
3829,"10010340",53.5,"872.20001",69,"0.14947364","2",-52.7203913036997,47.5925371126105
3830,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8263920199146,47.6075387007707
3831,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8290153963717,47.5731067111586
3832,"10010797",0,"14",0,"-2.113636","1",-52.8288077933486,47.5737417763907
3833,"10010273",33.299999,"562.5",17,"-0.91951072","2",-52.6885344029627,47.6112588102931
3834,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6883985938256,47.6121151994338
3835,"10010787",1,"45.099998",0,"-2.07058","1",-52.7615297858946,47.6605415082687
3836,"10010633",45.5,"728",1,"-0.70375901","2",-52.8218204057273,47.5193982098653
3837,"10010633",45.5,"728",1,"-0.70375901","2",-52.820692401281,47.5209637999917
3838,"10010228",107,"1693.8",109,"2.1309776","3",-52.7154186056522,47.5641142891961
3839,"10010458",57,"876.20001",67,"0.19932005","2",-52.7648721994681,47.5244642039745
3840,"10010458",57,"876.20001",67,"0.19932005","2",-52.7652375980885,47.5254574118902
3841,"10010250",163,"793.29999",309,"4.1808329","2",-52.7250002086209,47.5684516979731
3842,"10010346",46.400002,"761.70001",65,"-0.103267","2",-52.7219850742354,47.5973272025923
3843,"10010346",46.400002,"761.70001",65,"-0.103267","2",-52.7224971007386,47.5979313887716
3844,"10010285",47.400002,"724.09998",136,"0.5032602","2",-52.6974941019932,47.5833402925759
3845,"10010285",47.400002,"724.09998",136,"0.5032602","2",-52.697474505463,47.5835564987074
3846,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8013205031913,47.5274336925478
3847,"10010652",22.1,"523.29999",30,"-1.0425668","2",-52.7993159971186,47.5282570028158
3848,"10010821",17.299999,"161.89999",3,"-1.6531044","1",-52.7444262130792,47.5268377061592
3849,"10010821",17.299999,"161.89999",3,"-1.6531044","1",-52.7433682080423,47.5261789985896
3850,"10010640",48,"997.20001",23,"-0.2522302","3",-52.8119549085327,47.5094853985442
3851,"10010640",48,"997.20001",23,"-0.2522302","3",-52.8124662090896,47.5100622100756
3852,NA,NA,NA,NA,NA,NA,-52.8854185990018,47.5920125807996
3853,"10010290",100.2,"770.20001",228,"2.3075454","2",-52.7017537892207,47.5703287009255
3854,"10010773",1,"17.6",0,"-2.0924637","1",-52.7308185654034,47.622176590315
3855,"10010773",1,"17.6",0,"-2.0924637","1",-52.731741042969,47.6221286776644
3856,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.776942858402,47.5733062113583
3857,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.7788782880081,47.5728768933445
3858,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7109141847723,47.6177952002734
3859,"10010166",40,"748.40002",52,"-0.34419867","2",-52.7766964800262,47.5268551021407
3860,"10010356",60.799999,"898.59998",52,"0.15612023","2",-52.7131627130967,47.5858426939155
3861,"10010207",37.5,"876",8,"-0.67149901","2",-52.7525389165229,47.5457263964758
3862,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7461563854809,47.5995575986214
3863,"10010623",38.099998,"704.40002",10,"-0.7796579","2",-52.8192592906862,47.5254483896103
3864,"10010620",18.6,"422",6,"-1.3962041","2",-52.8190780004609,47.5268494060969
3865,"10010817",18.6,"252.39999",26,"-1.357044","1",-52.8611819914168,47.5276050037171
3866,"10010207",37.5,"876",8,"-0.67149901","2",-52.7518730955139,47.5449996874279
3867,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7150078015949,47.6170658039704
3868,"10010798",4.8000002,"44",0,"-2.0018873","1",-52.8531087808199,47.5940126060822
3869,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8387258910862,47.5344794916661
3870,"10010252",121.7,"793.09998",267,"3.058919","2",-52.7213419136803,47.573257705203
3871,"10010772",0.60000002,"24.700001",0,"-2.0941367","1",-52.8201843145426,47.6225262980424
3872,"10010771",3.2,"52.099998",0,"-2.0247333","1",-52.8264587076812,47.6205261141689
3873,"10010299",122.3,"1307.9",191,"2.8178983","3",-52.7126006960745,47.5641293946391
3874,"10010801",9,"139.10001",0,"-1.8493179","1",-52.8788921007159,47.5664346880471
3875,"10010678",0,"4.4000001",0,"-2.1212754","1",-52.7456565042653,47.501295908115
3876,"10010634",23.700001,"406.39999",2,"-1.3500756","2",-52.8410610061644,47.5251059996403
3877,"10010636",9,"208.8",1,"-1.7851459","1",-52.8436139906002,47.524627690655
3878,"10010286",44.5,"418.20001",143,"0.26768354","2",-52.6951959029919,47.5780653080654
3879,"10010286",44.5,"418.20001",143,"0.26768354","2",-52.6935338951596,47.5784858104658
3880,"10010273",33.299999,"562.5",17,"-0.91951072","2",-52.6947183975248,47.6096894933525
3881,"10010610",21.799999,"408.39999",6,"-1.3484432","2",-52.8762435903782,47.5399185112398
3882,"10010181",43.900002,"647.29999",54,"-0.33584085","2",-52.7596069964235,47.5239332866944
3883,"10010215",43.200001,"978.20001",48,"-0.13756996","3",-52.724724484909,47.5466891079859
3884,"10010779",13.8,"164.3",9,"-1.663033","1",-52.7418326493959,47.6440857403333
3885,"10010257",79.400002,"897.90002",191,"1.7062435","2",-52.7110658116615,47.5753731074863
3886,"10010801",9,"139.10001",0,"-1.8493179","1",-52.879433590946,47.5734640992834
3887,"10010801",9,"139.10001",0,"-1.8493179","1",-52.8803940232158,47.5678982953411
3888,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8704378838531,47.6058588003325
3889,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.872911600277,47.6074195011799
3890,"10010787",1,"45.099998",0,"-2.07058","1",-52.7557820652451,47.6576976981304
3891,"10010773",1,"17.6",0,"-2.0924637","1",-52.7664604888926,47.6096800895298
3892,"10010187",36.200001,"387.10001",15,"-1.0234115","2",-52.7461667831933,47.522042105828
3893,"10010187",36.200001,"387.10001",15,"-1.0234115","2",-52.7464213100147,47.5217052989983
3894,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7241349969883,47.6327836914083
3895,"10010302",95.099998,"1377.5",134,"1.8790704","3",-52.715069110693,47.5574788031993
3896,"10010620",18.6,"422",6,"-1.3962041","2",-52.8144506674427,47.5297118686035
3897,"10010620",18.6,"422",6,"-1.3962041","2",-52.8144119535324,47.5284330162304
3898,"10010272",28.799999,"559.5",23,"-0.95204389","2",-52.7016518071778,47.6102551969824
3899,"10010272",28.799999,"559.5",23,"-0.95204389","2",-52.700977408742,47.6099772047928
3900,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8657904943329,47.6176202867955
3901,"10010249",97,"181.39999",160,"1.1883845","1",-52.7292362108267,47.5779799897137
3902,"10010249",97,"181.39999",160,"1.1883845","1",-52.7291216043807,47.5773470067921
3903,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7214378026718,47.6105501862417
3904,"10010610",21.799999,"408.39999",6,"-1.3484432","2",-52.8684017787278,47.5325913072859
3905,"10010610",21.799999,"408.39999",6,"-1.3484432","2",-52.8675919966327,47.5316938040378
3906,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6888589906133,47.6059541887607
3907,"10010267",46.400002,"896.90002",80,"0.13491553","2",-52.7115212082624,47.599130507213
3908,"10010490",35.5,"640.40002",30,"-0.70406258","2",-52.7397001062905,47.532965390718
3909,"10010484",53.5,"827.5",60,"0.035546392","2",-52.7521867131326,47.5272953024029
3910,"10010484",53.5,"827.5",60,"0.035546392","2",-52.7551620145288,47.5288695065487
3911,"10010771",3.2,"52.099998",0,"-2.0247333","1",-52.8104293050647,47.6275577136672
3912,"10010771",3.2,"52.099998",0,"-2.0247333","1",-52.8102371098498,47.6273897993865
3913,"10010805",14.1,"282.5",3,"-1.6157171","1",-52.8795479887007,47.5465995930433
3914,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8786366823175,47.5474503097631
3915,"10010629",50,"1001",15,"-0.28224126","3",-52.8174911899419,47.5167403923296
3916,"10010629",50,"1001",15,"-0.28224126","3",-52.8172669001422,47.5160150940297
3917,"10010299",122.3,"1307.9",191,"2.8178983","3",-52.7093597036217,47.5658514152644
3918,"10010348",24.299999,"264.70001",1,"-1.4605592","1",-52.7445480006194,47.6074455912584
3919,"10010642",46.799999,"980.29999",12,"-0.38341603","3",-52.8033073135191,47.5133558055819
3920,"10010357",43.900002,"482.5",34,"-0.64110953","2",-52.7250052929627,47.5900563031796
3921,"10010221",48.400002,"1366.2",34,"0.14450358","3",-52.7370880932981,47.556454505181
3922,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.7404718025432,47.5803475017912
3923,"10010215",43.200001,"978.20001",48,"-0.13756996","3",-52.7238862592755,47.5471697795889
3924,"10010301",86.099998,"1088.2",145,"1.5798538","3",-52.7113841011021,47.5618336144106
3925,"10010255",64.400002,"768.59998",158,"1.041434","2",-52.7181791096303,47.5810345930671
3926,"10010484",53.5,"827.5",60,"0.035546392","2",-52.7470992123067,47.5284703077547
3927,"10010249",97,"181.39999",160,"1.1883845","1",-52.7423174764142,47.5735179003305
3928,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.7042516047531,47.4632388985668
3929,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.7033789036729,47.4633328968684
3930,"10010608",21.1,"448",1,"-1.3732765","2",-52.8789526804534,47.5428578854893
3931,"10010267",46.400002,"896.90002",80,"0.13491553","2",-52.7093761901689,47.6047503943785
3932,"10010490",35.5,"640.40002",30,"-0.70406258","2",-52.7430835893916,47.5304214921012
3933,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.791954339905,47.5547276935953
3934,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.684144207564,47.5921303942962
3935,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.8631733956484,47.5947962989045
3936,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6779596821891,47.6060643957362
3937,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6761814052435,47.6060758031141
3938,"10010187",36.200001,"387.10001",15,"-1.0234115","2",-52.7489273000879,47.517968809131
3939,"10010493",15.1,"430.39999",1,"-1.4971263","2",-52.7494807918856,47.5166375890727
3940,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.695093493345,47.5725163971602
3941,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6949437955271,47.5729900928082
3942,"10010345",24,"472.39999",20,"-1.1353501","2",-52.7320697859674,47.6001807062238
3943,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7830846545882,47.5502342544583
3944,"10010211",44.799999,"1134.8",17,"-0.25355181","3",-52.7332844058916,47.5451113145937
3945,"10010611",28.200001,"416.60001",43,"-0.90262085","2",-52.8631143993409,47.5316651910652
3946,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6975999542165,47.5732152568408
3947,"10010773",1,"17.6",0,"-2.0924637","1",-52.7279039056848,47.613452904283
3948,"10010774",11.8,"260.89999",43,"-1.3267642","1",-52.7273104049943,47.6128050076772
3949,"10010357",43.900002,"482.5",34,"-0.64110953","2",-52.7292212139749,47.5847917992646
3950,"10010301",86.099998,"1088.2",145,"1.5798538","3",-52.7124639774157,47.5603432017955
3951,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.754750114709,47.6041697977982
3952,"10010458",57,"876.20001",67,"0.19932005","2",-52.7662449104498,47.5245959912199
3953,"10010804",7.6999998,"137.8",0,"-1.8741519","1",-52.8904093946502,47.5498988927575
3954,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.8288534864636,47.5407825086305
3955,"10010636",9,"208.8",1,"-1.7851459","1",-52.8392986171504,47.5219805982872
3956,"10010258",83.300003,"935",174,"1.65916","2",-52.7099491163951,47.5774234010095
3957,"10010258",83.300003,"935",174,"1.65916","2",-52.7102802993478,47.5782012869869
3958,"10010772",0.60000002,"24.700001",0,"-2.0941367","1",-52.7853532890096,47.6438718974259
3959,"10010300",117.8,"1553.7",137,"2.4609821","3",-52.7140166951559,47.5635233971216
3960,"10010228",107,"1693.8",109,"2.1309776","3",-52.7160374905542,47.5627103067538
3961,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7227002008764,47.6142421112376
3962,"10010249",97,"181.39999",160,"1.1883845","1",-52.7449671934414,47.5691573064011
3963,"10010249",97,"181.39999",160,"1.1883845","1",-52.7427699924034,47.570657501932
3964,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6975417119108,47.5716508909005
3965,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7507242862627,47.6001820909228
3966,"10010252",121.7,"793.09998",267,"3.058919","2",-52.719605307829,47.5758571970331
3967,"10010230",127.1,"1627.9",150,"2.8034682","3",-52.7187877132836,47.5655035050252
3968,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8011900386191,47.5429057601524
3969,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8021432622795,47.542525373978
3970,"10010208",15.1,"479.79999",9,"-1.3881651","2",-52.7454849401655,47.5555568871457
3971,"10010482",95.800003,"871.40002",247,"2.4729438","2",-52.6993601224561,47.5712587609606
3972,"10010250",163,"793.29999",309,"4.1808329","2",-52.7278637063731,47.5754721877829
3973,"10010250",163,"793.29999",309,"4.1808329","2",-52.7282542167211,47.5760241943955
3974,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6722746688963,47.6056706541542
3975,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6723754579541,47.6056707051356
3976,"10010246",64.699997,"580",76,"0.18293278","2",-52.7494448830909,47.5638791035768
3977,"10010250",163,"793.29999",309,"4.1808329","2",-52.72796548251,47.5729061046732
3978,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7751170990575,47.5540810929876
3979,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7466850153798,47.6286248855041
3980,"10010773",1,"17.6",0,"-2.0924637","1",-52.748145432467,47.6275276601473
3981,"10010782",18.9,"180.89999",8,"-1.5651618","1",-52.747558817723,47.6529809005158
3982,"10010661",29.5,"592",12,"-1.0091342","2",-52.7918390109865,47.5057162951849
3983,"10010637",24.700001,"556.09998",20,"-1.0559282","2",-52.8156337928639,47.5067576888469
3984,"10010305",69.5,"1106.1",105,"0.94194764","3",-52.7146010083384,47.5565769956095
3985,"10010208",15.1,"479.79999",9,"-1.3881651","2",-52.7487035792288,47.5504648988352
3986,"10010199",35.5,"930.40002",11,"-0.63870466","2",-52.7360418179826,47.5408762955853
3987,"10010801",9,"139.10001",0,"-1.8493179","1",-52.8859262936812,47.5890342831788
3988,"10010485",45.200001,"720.59998",33,"-0.43654117","2",-52.6975219934729,47.6009807920175
3989,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.7941844893157,47.5192040927496
3990,"10010647",33.599998,"701.29999",40,"-0.60332149","2",-52.7948099977612,47.5192393137675
3991,"10010678",0,"4.4000001",0,"-2.1212754","1",-52.7346025000869,47.4874539915573
3992,"10010780",18.299999,"210.89999",24,"-1.4129734","1",-52.7347909089622,47.6510691116505
3993,"10010780",18.299999,"210.89999",24,"-1.4129734","1",-52.7362354911776,47.6496997001468
3994,"10010490",35.5,"640.40002",30,"-0.70406258","2",-52.7406132048647,47.5308459042519
3995,"10010194",11.8,"262.60001",4,"-1.6649537","1",-52.727139679758,47.5379013042815
3996,"10010194",11.8,"262.60001",4,"-1.6649537","1",-52.7187153004469,47.5441877946851
3997,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.835449221749,47.6167941012878
3998,"10010629",50,"1001",15,"-0.28224126","3",-52.8164498912153,47.5119698021184
3999,"10010629",50,"1001",15,"-0.28224126","3",-52.8167631883327,47.5118118952539
4000,"10010796",1.9,"42.200001",0,"-2.056411","1",-52.6888320977885,47.621647409402
4001,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7777872165628,47.5638301035534
4002,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7039449154519,47.5669668073812
4003,"10010192",11.8,"188.7",12,"-1.654112","1",-52.7118005979593,47.5424286140631
4004,"10010192",11.8,"188.7",12,"-1.654112","1",-52.7116145895135,47.542431405251
4005,"10010457",42.299999,"743.20001",47,"-0.34976089","2",-52.7692718075568,47.5229566990143
4006,"10010457",42.299999,"743.20001",47,"-0.34976089","2",-52.7700986873074,47.5238437072467
4007,"10010619",27.5,"525.5",35,"-0.89842534","2",-52.8442755000276,47.5388984945688
4008,"10010633",45.5,"728",1,"-0.70375901","2",-52.8237920864675,47.5203297062408
4009,"10010632",40,"659.29999",3,"-0.84170705","2",-52.8256376950106,47.5191575016189
4010,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6721444634166,47.6054773106641
4011,"10010654",47.400002,"996.09998",20,"-0.29020861","3",-52.8087449997607,47.5067288949203
4012,"10010821",17.299999,"161.89999",3,"-1.6531044","1",-52.7445626788122,47.5229393994874
4013,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8642178016917,47.603694007456
4014,"10010806",14.1,"306.20001",2,"-1.6055633","1",-52.8676156923306,47.5405632941236
4015,"10010458",57,"876.20001",67,"0.19932005","2",-52.7632871844252,47.5263242990861
4016,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8457072959267,47.52627782008
4017,"10010606",17.6,"356.70001",6,"-1.4664757","2",-52.9033230948115,47.5479215875167
4018,"10010620",18.6,"422",6,"-1.3962041","2",-52.811746768353,47.5331776672875
4019,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.709319896779,47.616493807964
4020,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7105574911553,47.6164934062761
4021,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.8374722209299,47.5407160981421
4022,"10010232",145.39999,"1456.2",214,"3.5590551","3",-52.7261687077397,47.5655725987001
4023,"10010232",145.39999,"1456.2",214,"3.5590551","3",-52.7269761039114,47.5662713150837
4024,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.7680768999915,47.6073233894493
4025,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7041783009328,47.5667833912894
4026,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7046063109143,47.5664373105462
4027,"10010459",64,"1015.5",70,"0.46444216","3",-52.7675437923613,47.5272755114278
4028,"10010459",64,"1015.5",70,"0.46444216","3",-52.769401804272,47.5264280056679
4029,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8448686256266,47.534596683333
4030,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.8825199034809,47.5930765005823
4031,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6841971062005,47.5871445982479
4032,"10010357",43.900002,"482.5",34,"-0.64110953","2",-52.7241917976073,47.5818309802446
4033,"10010209",37.099998,"846.70001",32,"-0.49318916","2",-52.7427328873844,47.5546595923118
4034,"10010209",37.099998,"846.70001",32,"-0.49318916","2",-52.7430376853669,47.5542855966005
4035,"10010181",43.900002,"647.29999",54,"-0.33584085","2",-52.7624561843507,47.51975930541
4036,"10010182",34.299999,"545",40,"-0.71488661","2",-52.7632633202506,47.5192700002658
4037,"10010219",42.900002,"1156.2",28,"-0.17553774","3",-52.7384154856379,47.54715719307
4038,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.6984376937037,47.4726475039165
4039,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8040569036592,47.5269366904133
4040,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8045626077909,47.5279046092424
4041,"10010798",4.8000002,"44",0,"-2.0018873","1",-52.8351619596582,47.596272137923
4042,"10010644",23.1,"363",9,"-1.3346534","2",-52.7614212479751,47.5241848763526
4043,"10010193",25,"374.60001",48,"-0.951096","2",-52.7139738082777,47.5426480979407
4044,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8058539159151,47.5240419993933
4045,"10010167",44.5,"869.20001",54,"-0.14827305","2",-52.7690040956162,47.5304024052389
4046,"10010782",18.9,"180.89999",8,"-1.5651618","1",-52.7408010936113,47.6585932961058
4047,"10010804",7.6999998,"137.8",0,"-1.8741519","1",-52.900352014587,47.5660935040984
4048,"10010821",17.299999,"161.89999",3,"-1.6531044","1",-52.7448513013319,47.5264353020355
4049,"10010223",74.599998,"1708.8",51,"1.0447958","3",-52.7276884906367,47.5592329917396
4050,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7355627568422,47.6360900061281
4051,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.885009791666,47.5932805881738
4052,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.8844161159358,47.5955018955042
4053,"10010340",53.5,"872.20001",69,"0.14947364","2",-52.7199806917952,47.59583658716
4054,"10010345",24,"472.39999",20,"-1.1353501","2",-52.7256548011449,47.5980561883775
4055,"10010249",97,"181.39999",160,"1.1883845","1",-52.7284270988679,47.580871611298
4056,"10010357",43.900002,"482.5",34,"-0.64110953","2",-52.7285367965666,47.5821836951551
4057,"10010181",43.900002,"647.29999",54,"-0.33584085","2",-52.7609395877246,47.5196925903958
4058,"10010631",52.5,"891.20001",8,"-0.38479292","2",-52.8198793018524,47.5132021948235
4059,"10010806",14.1,"306.20001",2,"-1.6055633","1",-52.8671734966011,47.5393376982623
4060,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7594241922492,47.5573826917545
4061,"10010803",7.6999998,"115",0,"-1.8922957","1",-52.9001877034059,47.5729438881791
4062,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7540564991854,47.6498091982569
4063,"10010234",111.8,"1559.8",112,"2.1383369","3",-52.7264330063489,47.5647137985807
4064,"10010644",23.1,"363",9,"-1.3346534","2",-52.7665510959952,47.5202631062709
4065,"10010644",23.1,"363",9,"-1.3346534","2",-52.7678676030289,47.5207018148066
4066,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7073061086371,47.6219036056609
4067,"10010257",79.400002,"897.90002",191,"1.7062435","2",-52.7135343055988,47.5801142927826
4068,"10010258",83.300003,"935",174,"1.65916","2",-52.7122678910412,47.5808351080147
4069,"10010644",23.1,"363",9,"-1.3346534","2",-52.7961426500901,47.5106990927899
4070,"10010256",60.200001,"916.79999",75,"0.35986191","2",-52.714201500567,47.5834426871916
4071,"10010256",60.200001,"916.79999",75,"0.35986191","2",-52.7145673990542,47.5840580876576
4072,"10010636",9,"208.8",1,"-1.7851459","1",-52.8381228864361,47.5131885987919
4073,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7925376092798,47.5470030906861
4074,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7923001959976,47.5484381102619
4075,"10010633",45.5,"728",1,"-0.70375901","2",-52.8232895180688,47.5196267956328
4076,"10010226",97.699997,"1686.8",103,"1.9029114","3",-52.7235159107597,47.5600876122692
4077,"10010804",7.6999998,"137.8",0,"-1.8741519","1",-52.8930144915613,47.5554451590717
4078,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.7007777231847,47.5697492996495
4079,"10010635",30.1,"469.20001",4,"-1.1655213","2",-52.8289429023589,47.5179439881953
4080,"10010635",30.1,"469.20001",4,"-1.1655213","2",-52.8287343057238,47.516912606746
4081,"10010644",23.1,"363",9,"-1.3346534","2",-52.7948060186925,47.5105726951224
4082,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7826188520092,47.5410152951275
4083,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7834576540816,47.5403358436396
4084,"10010821",17.299999,"161.89999",3,"-1.6531044","1",-52.7452028054361,47.524216416408
4085,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.823849987127,47.6087852985847
4086,"10010236",102.5,"1117.3",152,"1.9641949","3",-52.737828712503,47.5639747988475
4087,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7031524745521,47.5676005027305
4088,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7022524856363,47.5673931954096
4089,"10010309",140.60001,"1459.2",235,"3.6563976","3",-52.7154211972924,47.569050289355
4090,"10010309",140.60001,"1459.2",235,"3.6563976","3",-52.7155985005225,47.5692135976777
4091,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7857699882229,47.5492026003978
4092,"10010680",6.6999998,"66",10,"-1.8625342","1",-52.7127432978207,47.4648568377687
4093,"10010234",111.8,"1559.8",112,"2.1383369","3",-52.725474410424,47.5638644010036
4094,"10010804",7.6999998,"137.8",0,"-1.8741519","1",-52.8960969979835,47.5554909919539
4095,"10010236",102.5,"1117.3",152,"1.9641949","3",-52.7369733934488,47.5646446010563
4096,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6725722886936,47.6055161655051
4097,"10010237",136.10001,"825.5",217,"2.9130175","2",-52.7357806915269,47.5671731893944
4098,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8457367770244,47.6107412000858
4099,"10010272",28.799999,"559.5",23,"-0.95204389","2",-52.7041580031151,47.6087602872731
4100,"10010356",60.799999,"898.59998",52,"0.15612023","2",-52.7139640871171,47.5892051026553
4101,"10010356",60.799999,"898.59998",52,"0.15612023","2",-52.7145113180789,47.5898511984746
4102,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.800862979149,47.5464193851349
4103,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7058553906034,47.5639780024523
4104,"10010195",25.6,"657",5,"-1.0897508","2",-52.7174964169661,47.5483723010217
4105,"10010345",24,"472.39999",20,"-1.1353501","2",-52.7256389986605,47.6056855893825
4106,"10010787",1,"45.099998",0,"-2.07058","1",-52.7510142112525,47.6551596919937
4107,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7093503074131,47.5635209982514
4108,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.8283267050903,47.5365188114856
4109,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.8282877154646,47.535811900102
4110,"10010309",140.60001,"1459.2",235,"3.6563976","3",-52.7169447099748,47.5701292981716
4111,"10010309",140.60001,"1459.2",235,"3.6563976","3",-52.7171283793996,47.5700545042795
4112,"10010820",24.299999,"407.5",64,"-0.79843062","2",-52.8510140050016,47.5347856060095
4113,"10010634",23.700001,"406.39999",2,"-1.3500756","2",-52.8240261873286,47.5224855061934
4114,"10010634",23.700001,"406.39999",2,"-1.3500756","2",-52.8245962062181,47.5233023093645
4115,"10010654",47.400002,"996.09998",20,"-0.29020861","3",-52.7987876138804,47.5085319972544
