"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"371","43.83164794","6.3859E-4","0.02281457","0.0","4","98","false","199","2.75","4","0","0","0.66006629","false","0","199","5036826","0.35"
"373","34.72565543","0.006892","0.02879715","0.0","3","79","false","200","3.0","3","0","0","0.73233607","false","0","200","2007516","0.33333333"
"374","35.7247191","7.4899E-4","0.02799182","0.0","3","80","false","201","1.66666667","3","0","0","0.72440699","false","0","201","206334","0.33333333"
"376","41.09344569","4.2437E-4","0.02433478","0.0","2","92","false","202","3.5","2","0","0","0.68179805","false","0","202","415826","0.5"
"377","41.63483146","2.5651E-4","0.02401835","0.33333333","3","93","false","203","2.66666667","3","0","0","0.67750134","false","0","203","68640","0.46666667"
"379","41.17191011","6.7694E-4","0.0242884","0.0","2","81","false","204","3.5","2","0","0","0.68117532","false","0","204","102504","0.5"
"380","40.18202247","0.00256294","0.02488675","0.0","4","80","false","205","2.25","4","0","0","0.68903157","false","0","205","366282","0.25"
"382","36.69194757","0.00856461","0.02725394","0.0","3","83","false","206","3.66666667","3","0","0","0.71673057","false","0","206","11085506","0.33333333"
"383","37.60655431","0.00234084","0.02659111","0.0","4","84","false","207","2.25","4","0","0","0.70947179","false","0","207","3858154","0.25"
"385","41.95749064","8.7841E-4","0.02383365","0.0","3","87","false","208","3.0","3","0","0","0.67494055","false","0","208","1022410","0.33333333"
"386","42.95468165","0.00116084","0.02328035","0.0","3","88","false","209","3.0","3","0","0","0.66702634","false","0","209","1527000","0.33333333"
"388","53.35355805","5.4978E-4","0.01874289","0.0","3","106","false","210","2.66666667","3","0","0","0.58449557","false","0","210","1007194","0.33333333"
"389","54.35337079","0.0","0.01839812","0.0","1","107","false","211","3.0","1","0","0","0.57656055","false","0","211","0","0.0"
"391","40.00917603","7.333E-5","0.02499427","0.0","3","74","false","212","3.0","3","0","0","0.69040336","false","0","212","14202","0.33333333"
"393","44.40243446","0.00177837","0.02252129","0.0","2","94","false","213","3.0","2","0","0","0.65553623","false","0","213","498586","0.5"
"394","45.39363296","0.00142023","0.02202952","0.0","3","95","false","214","2.33333333","3","0","0","0.64766958","false","0","214","428186","0.33333333"
"396","38.1011236","0.01325797","0.02624595","0.0","4","90","false","215","3.5","4","0","0","0.70554664","false","0","215","29663498","0.27777778"
"397","37.54400749","0.02221414","0.02663541","0.0","4","89","false","216","3.0","4","0","0","0.70996819","false","0","216","41705078","0.28571429"
"399","43.65374532","0.00153487","0.02290754","0.0","3","92","false","217","2.33333333","3","0","0","0.66147821","false","0","217","1053144","0.33333333"
"400","44.45543071","9.3867E-4","0.02249444","0.0","3","93","false","218","2.0","3","0","0","0.65511563","false","0","218","537424","0.33333333"
"402","42.32865169","0.00299155","0.02362466","0.0","4","98","false","219","3.25","4","0","0","0.67199483","false","0","219","8024994","0.25"
"403","41.90280899","0.0034157","0.02386475","0.0","4","97","false","220","3.25","4","0","0","0.67537453","false","0","220","9495836","0.28125"
"405","42.76367041","0.00927975","0.02338434","0.0","3","88","false","221","3.0","3","0","0","0.6685423","false","0","221","6504356","0.33333333"
"406","43.76086142","0.00213235","0.02285147","0.0","3","89","false","222","3.0","3","0","0","0.66062808","false","0","222","1643322","0.33333333"
"408","42.9511236","5.3008E-4","0.02328228","0.0","3","88","false","223","2.33333333","3","0","0","0.66705457","false","0","223","553042","0.33333333"
"409","41.95337079","9.9756E-4","0.02383599","0.0","3","87","false","224","2.33333333","3","0","0","0.67497325","false","0","224","1047216","0.33333333"
"411","43.32659176","8.2068E-4","0.02308051","0.0","3","99","false","225","2.66666667","3","0","0","0.66407467","false","0","225","2871842","0.33333333"
"412","44.32640449","0.0","0.02255992","0.0","1","100","false","226","3.0","1","0","0","0.65613965","false","0","226","0","0.0"
"414","43.88052434","3.7453E-4","0.02278915","0.0","3","97","false","227","2.0","3","0","1","0.65967838","false","0","227","97950","0.5"
"415","44.88033708","0.0","0.02228147","0.0","2","98","false","228","2.0","2","0","1","0.65174336","false","0","228","0","0.0"
"417","44.22865169","0.00217864","0.02260978","0.0","3","88","false","229","3.0","3","0","0","0.65691546","false","0","229","1024348","0.4"
"418","44.09456929","0.00514774","0.02267853","0.0","3","87","false","230","3.0","3","0","0","0.65797961","false","0","230","1670058","0.33333333"
"420","41.77191011","4.7385E-4","0.02393953","0.0","3","76","false","231","3.0","3","0","0","0.67641341","false","0","231","254162","0.4"
"421","41.95205993","7.8912E-4","0.02383673","0.0","3","76","false","232","3.0","3","0","0","0.67498365","false","0","232","550642","0.4"
"423","58.30973783","0.0024111","0.01714979","0.0","3","106","false","233","3.33333333","3","0","0","0.54516081","false","0","233","2017494","0.38888889"
"425","33.75486891","0.00620625","0.02962536","0.0","3","77","false","234","3.0","3","0","0","0.74004072","false","0","234","2204744","0.4"
"426","32.94494382","0.0084055","0.03035367","0.0","3","76","false","235","3.33333333","3","0","0","0.7464687","false","0","235","2781908","0.38888889"
"428","38.0406367","4.9816E-4","0.02628768","0.0","3","85","false","236","3.0","3","0","0","0.70602669","false","0","236","388580","0.5"
"429","37.04419476","0.0017369","0.02699478","0.0","3","84","false","237","3.0","3","0","0","0.71393496","false","0","237","1035570","0.5"
"431","55.1911985","0.02891101","0.01811883","0.0","3","106","false","238","2.33333333","3","0","0","0.56991112","false","0","238","68130906","0.33333333"
"432","56.19101124","0.0","0.01779644","0.0","1","107","false","239","3.0","1","0","0","0.5619761","false","0","239","0","0.0"
"434","34.3906367","0.00322233","0.02907768","0.0","3","78","false","240","3.0","3","0","0","0.73499495","false","0","240","1330034","0.33333333"
"435","35.24007491","0.00204815","0.02837678","0.0","3","79","false","241","3.0","3","0","0","0.72825337","false","0","241","735900","0.33333333"
"437","49.57116105","1.893E-5","0.02017302","0.0","3","88","false","242","2.5","3","0","1","0.61451459","false","0","242","724","0.5"
"438","48.57509363","3.9206E-4","0.02058668","0.0","3","87","false","243","2.0","3","0","1","0.62241989","false","0","243","159580","0.5"
"440","40.50543071","0.00129009","0.02468805","0.0","3","91","false","244","2.33333333","3","0","0","0.68646484","false","0","244","1154740","0.33333333"
"441","41.50524345","0.0","0.02409334","0.0","1","92","false","245","3.0","1","0","0","0.67852981","false","0","245","0","0.0"
"443","36.42790262","0.03198586","0.02745148","0.0","4","72","false","246","2.25","4","0","0","0.71882617","false","0","246","6458352","0.25"
"444","35.95374532","0.06911662","0.02781351","0.0","3","71","false","247","3.0","3","0","0","0.72258932","false","0","247","20374574","0.33333333"
"446","41.14138577","0.00112331","0.02430642","0.0","3","82","false","248","2.0","3","0","0","0.68141757","false","0","248","262702","0.33333333"
"447","42.1411985","0.0","0.02372975","0.0","1","83","false","249","3.0","1","0","0","0.67348255","false","0","249","0","0.0"
"449","40.54550562","0.00106913","0.02466365","0.0","3","93","false","250","3.66666667","3","0","0","0.68614678","false","0","250","6664542","0.33333333"
"450","39.88520599","0.00974535","0.02507195","0.0","4","92","false","251","3.0","4","0","0","0.69138725","false","0","251","76093094","0.25"
"452","30.49700375","0.09500598","0.03279011","0.0","4","66","false","252","3.0","4","0","0","0.7658968","false","0","252","143226116","0.25"
"453","31.48970037","4.8246E-4","0.03175642","0.0","3","67","false","253","2.66666667","3","0","0","0.75801825","false","0","253","197582","0.33333333"
"455","36.37116105","0.00387486","0.02749431","0.33333333","3","74","false","254","3.0","3","0","0","0.7192765","false","0","254","2066480","0.44444444"
"456","36.6411985","0.00451364","0.02729168","0.33333333","3","75","false","255","3.0","3","0","0","0.71713335","false","0","255","1977992","0.44444444"
"458","38.25430712","0.00134082","0.02614085","0.33333333","4","79","false","256","3.0","4","0","0","0.7043309","false","0","256","914082","0.39285714"
"459","38.30692884","2.3332E-4","0.02610494","0.66666667","3","79","false","257","3.33333333","3","0","0","0.70391326","false","0","257","273910","0.55555556"
"461","49.17734082","1.8841E-4","0.02033457","0.33333333","3","102","false","258","3.0","3","0","0","0.61764015","false","0","258","39704","0.44444444"
"462","49.48258427","0.00114555","0.02020913","0.0","3","103","false","259","3.0","3","0","0","0.61521759","false","0","259","332842","0.33333333"
"464","40.57191011","0.00497367","0.02464759","0.0","4","91","false","260","3.5","4","0","0","0.68593722","false","0","260","3336136","0.25"
"465","39.99494382","0.02145194","0.02500316","0.0","4","90","false","261","3.75","4","0","0","0.69051632","false","0","261","14697218","0.25"
"467","37.23052434","0.00875514","0.02685968","0.0","3","84","false","262","2.33333333","3","0","0","0.71245616","false","0","262","3321754","0.33333333"
"468","37.97827715","0.00792241","0.02633084","0.0","3","85","false","263","2.66666667","3","0","0","0.70652161","false","0","263","2997308","0.33333333"
"470","44.65262172","7.5478E-4","0.0223951","0.0","3","92","false","264","2.0","3","0","0","0.65355062","false","0","264","496254","0.33333333"
"471","45.54456929","4.728E-5","0.02195651","0.0","2","93","false","265","2.5","2","0","0","0.64647167","false","0","265","1440","0.5"
"473","45.36722846","0.0014975","0.02204234","0.0","3","99","false","266","2.33333333","3","0","0","0.64787914","false","0","266","316774","0.33333333"
"474","46.3670412","0.0","0.02156704","0.0","1","100","false","267","3.0","1","0","0","0.63994412","false","0","267","0","0.0"
"476","38.38127341","0.00258265","0.02605437","0.0","3","83","false","268","2.33333333","3","0","0","0.70332323","false","0","268","1153430","0.33333333"
"477","38.96011236","0.00208496","0.02566728","0.0","3","84","false","269","3.0","3","0","0","0.69872927","false","0","269","915600","0.33333333"
"479","58.16198502","0.01688756","0.01719336","0.0","3","111","false","270","2.66666667","3","0","0","0.54633345","false","0","270","29526902","0.33333333"
"480","59.16179775","0.0","0.0169028","0.0","1","112","false","271","3.0","1","0","0","0.53839843","false","0","271","0","0.0"
"482","36.96629213","0.02097261","0.02705167","0.0","3","84","false","272","3.0","3","0","0","0.71455324","false","0","272","5570142","0.33333333"
"483","37.41123596","0.01668866","0.02672994","0.0","3","83","false","273","3.66666667","3","0","0","0.71102194","false","0","273","4556998","0.33333333"
"485","40.25655431","0.00111699","0.02484068","0.0","4","90","false","274","3.25","4","0","0","0.68844005","false","0","274","1944060","0.32142857"
"486","40.68838951","1.5164E-4","0.02457704","0.0","3","91","false","275","3.66666667","3","0","0","0.68501278","false","0","275","277970","0.44444444"
"488","43.23988764","0.00280385","0.02312679","0.0","3","96","false","276","2.66666667","3","0","0","0.6647628","false","0","276","581210","0.33333333"
"489","44.23595506","0.0016009","0.02260605","0.0","3","97","false","277","2.33333333","3","0","0","0.6568575","false","0","277","369084","0.33333333"
"491","33.31067416","0.05652206","0.03002041","0.2","5","73","false","278","3.4","5","0","0","0.74356608","false","0","278","220418764","0.29090909"
"492","33.00074906","0.02749627","0.03030234","0.33333333","4","72","false","279","3.75","4","0","0","0.7460258","false","0","279","110558458","0.34090909"
"494","48.87509363","0.00187013","0.02046032","0.33333333","4","87","false","280","2.5","4","0","0","0.62003894","false","0","280","602604","0.45"
"495","47.87883895","0.00411213","0.02088605","0.33333333","4","86","false","281","3.33333333","4","0","1","0.62794572","false","0","281","1272088","0.5"
"497","40.5758427","0.00264572","0.02464521","0.0","3","85","false","282","3.33333333","3","0","0","0.68590601","false","0","282","347252","0.33333333"
"498","40.97078652","0.00323115","0.02440763","0.0","3","86","false","283","2.66666667","3","0","0","0.68277154","false","0","283","644380","0.33333333"
"500","44.367603","7.4892E-4","0.02253897","0.0","3","91","false","284","3.0","3","0","1","0.65581267","false","0","284","132396","0.5"
"501","45.3670412","3.7453E-4","0.02204243","0.0","3","92","false","285","1.5","3","0","1","0.64788063","false","0","285","66200","0.5"
"503","54.89625468","0.00149729","0.01821618","0.33333333","3","103","false","286","3.0","3","0","0","0.57225195","false","0","286","1005640","0.44444444"
"504","53.89794007","0.01039349","0.01855358","0.0","3","102","false","287","3.0","3","0","0","0.58017508","false","0","287","6504924","0.33333333"
"506","34.18876404","0.0318962","0.02924938","0.33333333","3","74","false","288","3.33333333","3","0","0","0.73659711","false","0","288","15007948","0.42857143"
"507","34.07902622","0.02073679","0.02934356","0.16666667","4","73","false","289","2.75","4","0","0","0.73746805","false","0","289","12915928","0.32142857"
"509","36.14344569","0.00861728","0.02766753","0.0","4","84","false","290","3.75","4","0","0","0.72108376","false","0","290","14157454","0.34375"
"510","35.71872659","0.00299682","0.02799652","0.0","4","83","false","291","3.0","4","0","0","0.72445455","false","0","291","4884938","0.33333333"
"512","36.64925094","0.02905124","0.02728569","0.0","3","87","false","292","3.0","3","0","0","0.71706944","false","0","292","52141652","0.33333333"
"513","36.3423221","0.02634821","0.02751613","0.0","3","86","false","293","3.0","3","0","0","0.71950538","false","0","293","50424118","0.33333333"
"515","41.71385768","1.55E-6","0.02397285","0.66666667","3","91","false","294","3.33333333","3","0","0","0.67687415","false","0","294","310","0.55555556"
"516","41.71385768","1.55E-6","0.02397285","0.66666667","3","91","false","295","3.33333333","3","0","0","0.67687415","false","0","295","310","0.55555556"
"518","36.33426966","0.00952894","0.02752223","0.0","3","81","false","296","3.0","3","0","0","0.71956929","false","0","296","14041422","0.4"
"519","37.29550562","0.00900015","0.02681288","0.0","3","82","false","297","2.33333333","3","0","0","0.71194043","false","0","297","13322184","0.33333333"
"521","36.2428839","0.01464005","0.02759162","0.16666667","4","83","false","298","2.75","4","0","0","0.72029457","false","0","298","13323224","0.32142857"
"522","37.24269663","0.0","0.0268509","0.0","3","84","false","299","4.0","2","0","0","0.71235955","false","1","299","0","0.0"
"524","49.90786517","9.3559E-4","0.02003692","0.0","3","101","false","300","2.33333333","3","0","0","0.61184234","false","0","300","2499594","0.44444444"
"525","50.9076779","0.0","0.0196434","0.0","1","102","false","301","3.0","1","0","0","0.60390732","false","0","301","0","0.0"
"527","35.50224719","3.7453E-4","0.02816723","0.33333333","3","75","false","302","2.33333333","3","0","0","0.72617264","false","0","302","77808","0.5"
"528","35.36535581","7.5057E-4","0.02827626","0.33333333","3","75","false","303","3.0","3","0","0","0.72725908","false","0","303","126434","0.44444444"
"530","40.88558052","0.00216761","0.0244585","0.0","3","92","false","304","3.33333333","3","0","0","0.68344777","false","0","304","2269994","0.33333333"
"531","40.13913858","0.00455016","0.02491334","0.0","4","91","false","305","3.25","4","0","0","0.68937192","false","0","305","2755022","0.25"
